variables="x/c","Cp"
zone, t="LES results, widespan original top wall"
  -2.02579405617243      -2.270585347163844E-003
  -2.02504431743957       1.814558490131901E-005
  -2.02429457870671       6.322156276716838E-004
  -2.02354483997386       9.360792601942334E-004
  -2.02279510124101       9.027046115273050E-004
  -2.02204536250815       8.670381627551291E-004
  -2.02129562377530       6.916067244677747E-004
  -2.02054588504244       5.788663069994370E-004
  -2.01979614630959       4.059591843574850E-004
  -2.01904640757673       2.816190672660923E-004
  -2.01829666884388       1.363639311913189E-004
  -2.01754693011102       2.294650749412596E-005
  -2.01679719137817      -9.039211996686446E-005
  -2.01604745264532      -1.875541567608607E-004
  -2.01529771391246      -2.734491563183283E-004
  -2.01454797517961      -3.550382882577807E-004
  -2.01379823644675      -4.198067037108898E-004
  -2.01304849771390      -4.874738637417052E-004
  -2.01229875898104      -5.361958719252157E-004
  -2.01154902024819      -5.914751953994822E-004
  -2.01079928151534      -6.281175577882435E-004
  -2.01004954278248      -6.725360852888328E-004
  -2.00929980404963      -7.000734462137003E-004
  -2.00855006531677      -7.350745869549867E-004
  -2.00780032658392      -7.556469760583439E-004
  -2.00705058785106      -7.828135150544923E-004
  -2.00630084911821      -7.983126044663890E-004
  -2.00555111038536      -8.198638487444397E-004
  -2.00480137165250      -8.318430167131295E-004
  -2.00405163291965      -8.492469009135915E-004
  -2.00330189418679      -8.578730578800984E-004
  -2.00255215545394      -8.722478871181492E-004
  -2.00180241672108      -8.779790100721383E-004
  -2.00105267798823      -8.903479619570829E-004
  -2.00030293925538      -8.932530070060449E-004
  -1.99955320052252      -9.039079377437529E-004
  -1.99880346178967      -9.042853806873195E-004
  -1.99805372305681      -9.127140666587150E-004
  -1.99730398432396      -9.109216087654912E-004
  -1.99655424559110      -9.159670208536139E-004
  -1.99580450685825      -9.127182164281320E-004
  -1.99505476812539      -9.138468165081901E-004
  -1.99430502939254      -9.117544974568401E-004
  -1.99355529065969      -9.051265750903423E-004
  -1.99280555192683      -9.121300256431650E-004
  -1.99205581319398      -8.948238232386883E-004
  -1.99130607446112      -9.088587843208982E-004
  -1.99055633572827      -8.913288296774622E-004
  -1.98980659699541      -9.136642225460177E-004
  -1.98905685826256      -8.957543615739636E-004
  -1.98830711952971      -9.039843363423115E-004
  -1.98755738079685      -8.903037635343833E-004
  -1.98680764206400      -8.855648632843935E-004
  -1.98605790333114      -8.774663435406891E-004
  -1.98530816459829      -8.688409695700725E-004
  -1.98455842586543      -8.651153118766073E-004
  -1.98380868713258      -8.547433778982592E-004
  -1.98305894839973      -8.528638820282095E-004
  -1.98230920966687      -8.421511728196049E-004
  -1.98155947093402      -8.402996124035054E-004
  -1.98080973220116      -8.303691062527817E-004
  -1.98005999346831      -8.275315429795426E-004
  -1.97931025473545      -8.191293145554112E-004
  -1.97856051600260      -8.150534455131363E-004
  -1.97781077726975      -8.082978804280215E-004
  -1.97706103853689      -8.029336923343066E-004
  -1.97631129980404      -7.973670820282662E-004
  -1.97556156107118      -7.910468079463938E-004
  -1.97481182233833      -7.862853729667662E-004
  -1.97406208360547      -7.794745968237037E-004
  -1.97331234487262      -7.745175830020655E-004
  -1.97256260613976      -7.674826985271109E-004
  -1.97181286740691      -7.616436675350612E-004
  -1.97106312867406      -7.548444271421316E-004
  -1.97031338994120      -7.473629385135182E-004
  -1.96956365120835      -7.411222284092743E-004
  -1.96881391247549      -7.317970988518495E-004
  -1.96806417374264      -7.266994233479095E-004
  -1.96731443500978      -7.157538649771310E-004
  -1.96656469627693      -7.117403037826263E-004
  -1.96581495754408      -6.994279112326750E-004
  -1.96506521881122      -6.956787302447863E-004
  -1.96431548007837      -6.832268992118528E-004
  -1.96356574134551      -6.795646997570514E-004
  -1.96281600261266      -6.689689851846480E-004
  -1.96206626387980      -6.649785544210473E-004
  -1.96131652514695      -6.586331346092321E-004
  -1.96056678641410      -6.494504374066067E-004
  -1.95981704768124      -6.544055565882444E-004
  -1.95906730894839      -6.357873039153360E-004
  -1.95831757021553      -6.492648308320524E-004
  -1.95756783148268      -6.306533750777276E-004
  -1.95681809274982      -6.542009393761815E-004
  -1.95606835401697      -6.357058923711633E-004
  -1.95531861528411      -6.449054116508534E-004
  -1.95456887655126      -6.316685830620726E-004
  -1.95381913781841      -6.280054722029859E-004
  -1.95306939908555      -6.208184158973394E-004
  -1.95231966035270      -6.127953521950501E-004
  -1.95156992161984      -6.096369573826975E-004
  -1.95082018288699      -5.996007254704948E-004
  -1.95007044415413      -5.985417865561614E-004
  -1.94932070542128      -5.883536549067258E-004
  -1.94857096668843      -5.875586861048275E-004
  -1.94782122795557      -5.785323618834325E-004
  -1.94707148922272      -5.769674543021351E-004
  -1.94632175048986      -5.695394732940783E-004
  -1.94557201175701      -5.665125937692749E-004
  -1.94482227302415      -5.605303931455196E-004
  -1.94407253429130      -5.558552450102282E-004
  -1.94332279555845      -5.508176595281354E-004
  -1.94257305682559      -5.449606601315437E-004
  -1.94182331809274      -5.408554902164296E-004
  -1.94107357935988      -5.350473880838534E-004
  -1.94032384062703      -5.316557244228192E-004
  -1.93957410189417      -5.264618771150252E-004
  -1.93882436316132      -5.227776030736208E-004
  -1.93807462442847      -5.185354910564043E-004
  -1.93732488569561      -5.141733500968470E-004
  -1.93657514696276      -5.117452707592561E-004
  -1.93582540822990      -5.067136632952439E-004
  -1.93507566949705      -5.066145828402923E-004
  -1.93432593076419      -5.008117566207558E-004
  -1.93357619203134      -5.023718048224878E-004
  -1.93282645329849      -4.954483809660458E-004
  -1.93207671456563      -4.974398534196566E-004
  -1.93132697583278      -4.901087787612112E-004
  -1.93057723709992      -4.912438032356191E-004
  -1.92982749836707      -4.845214721216350E-004
  -1.92907775963421      -4.840729437294299E-004
  -1.92832802090136      -4.807632839165520E-004
  -1.92757828216851      -4.741358488935531E-004
  -1.92682854343565      -4.819086481866463E-004
  -1.92607880470280      -4.648678678664807E-004
  -1.92532906596994      -4.808146200296902E-004
  -1.92457932723709      -4.630353787948848E-004
  -1.92382958850423      -4.889140307717809E-004
  -1.92307984977138      -4.709814748649065E-004
  -1.92233011103852      -4.823211621873823E-004
  -1.92158037230567      -4.707426069394670E-004
  -1.92083063357282      -4.697024422073425E-004
  -1.92008089483996      -4.657096267735027E-004
  -1.91933115610711      -4.615625847526060E-004
  -1.91858141737425      -4.628464757239213E-004
  -1.91783167864140      -4.568546773331404E-004
  -1.91708193990854      -4.598775235731266E-004
  -1.91633220117569      -4.531271147190096E-004
  -1.91558246244284      -4.559308433238484E-004
  -1.91483272370998      -4.500524516171111E-004
  -1.91408298497713      -4.520078197511878E-004
  -1.91333324624427      -4.478835208487907E-004
  -1.91258350751142      -4.483347814554505E-004
  -1.91183376877856      -4.456925281504097E-004
  -1.91108403004571      -4.446406159042126E-004
