-0.24527349696577883, 0.00836135382562092
-0.22352720372030957, 0.008153775571914167
-0.20673576210039027, 0.008196025274748192
-0.1803349112672824, 0.008238608637624344
-0.15865535003023834, 0.008142139177945071
-0.13944487310491546, 0.008156695097282759
-0.1118428461201592, 0.008199320167664174
-0.09144787604529453, 0.008241694993013995
-0.06974329030509045, 0.008103559735574417
-0.0455112297457931, 0.007757178904343839
-0.02709319542051598, 0.00709115175275791
-0.0012845911621795427, 0.006119825662627991
0.02198819677600985, 0.005370633745542512
0.0415323337434572, 0.00482964569474277
0.06469668216795615, 0.0042610055679519546
0.08647634141763805, 0.003997872917231456
0.10562008633453589, 0.004123537630596627
0.13207932767501496, 0.004068900798698727
0.15379225491627227, 0.003916876942005714
0.17673138281233702, 0.003723228995057661
0.1996454862052425, 0.0035712468458699133
0.22373574124663742, 0.0034609722019477416
0.2394094217254394, 0.0033642942047421433
0.26473421892269533, 0.0031985068713114937
0.288832815465143, 0.003074343628135882
0.30808499989573124, 0.003019456551206387
0.33213354743186047, 0.002978624903551395
0.35377974266469264, 0.0029377098408858698
0.37540925489541843, 0.0029245719767272155
0.40194356974537576, 0.002744937751548393
0.4212458031822826, 0.002606719079098284
0.4452693262152524, 0.0026075532292035987
0.46933455675348795, 0.002538944383041727
0.4873855650324276, 0.002484015598606968
0.5053614998018895, 0.0025540842074531353
0.5293516568306467, 0.002610472754572187
0.5521990282151273, 0.002569599399411925
0.5727024378036828, 0.00243142243446708
0.599153337643109, 0.0023906742018226183
0.6231768606760788, 0.0023915083519279318
0.6459992075574, 0.00239230079452798
0.6688882864471464, 0.0022819844431005397
0.6916605843221489, 0.002366108481221195
0.707334264800951, 0.002269430484015596
0.7313494463328678, 0.002284153233374346
0.7578754196817717, 0.002118407607448959
0.7735741246637333, 0.0019800638124830554
0.8011844931495424, 0.002008800283611036
0.8227889808771089, 0.002037328217212694
0.8420077993034848, 0.0020379955372969412
0.8660396638375077, 0.002024941088148819
0.8864763414176381, 0.0019978729172314543
0.9092820052968532, 0.0020264425583383797
0.9333555773361417, 0.0019439451129230735
0.9525410297583051, 0.0020001668300210613
0.9730694638500199, 0.0018203240673159192
