X,UE,CFE,DEL995,DELS,THETA,RTHETA,NU
-0.193,39.7,0.002809,0.021400000000000002,0.0032900000000000004,0.00241,5971.999999999999,1.6020931011386473e-05
0.024999362000000025,42.199999999999996,0.001611,0.022839998000000004,0.0038299997300000003,0.002510000494,6626.997943999999,1.5983409341887673e-05
0.177999686,40.0000025,0.001951000786,0.024500006,0.00454999937,0.00301000102,7523.999495999999,1.6002134023136376e-05
0.33000060000000014,40.300005,0.002186999598,0.025899992000000004,0.00463999826,0.0031800022000000004,8008.998512,1.600126462353512e-05
0.48299948600000003,40.300005,0.002343000762,0.026500004,0.00471000071,0.0033000020800000003,8301.002064,1.6020969432204494e-05
0.9400002000000001,40.7,0.002487000362,0.03170001,0.005099997320000001,0.0037300019200000004,9491.999584000001,1.59935824691667e-05
1.245,41.199999999999996,0.0025029996519999997,0.0354,0.00542,0.004030000000000001,10380.0,1.5995761078998074e-05
