%
% Basic inner-scaled statistics for turbulent flow in a circular pipe
%
% See the following reference for details
% 
% Pirozzoli, S., Romero, J., Fatica, M., Verzicco, R., & Orlandi, P. (2021). 
% One-point statistics for turbulent pipe flow up to $\Rey_{\tau} \approx 6000$
% arXiv preprint arXiv:2103.13383.
%
% The flow parameters are as follows:
%
%  N_z                         = 3072
%  N_r                         =  399
%  N_theta                     = 3072
%  Streamwise domain size      = 15 R
%  Bulk Reynolds number        = 82500
%  Friction Reynolds number    = 1976.0
%  Friction coefficient        = 0.01836
%
%  Flow variables
%  
%        y^+                  U_z^+               P^+                 u_z^2              u_r^2              u_t^2                u_z u_r              p^2
%
    0.5921402299E+03    0.2158374572E+02   -0.1248820859E+01    0.3257454360E+01    0.1053889549E+01    0.1348853477E+01    0.6968473371E+00    0.3634355848E+01
    0.5970725839E+03    0.2161147642E+02   -0.1247557014E+01    0.3243438001E+01    0.1051554030E+01    0.1344398772E+01    0.6943977697E+00    0.3615059372E+01
    0.6020147438E+03    0.2163908761E+02   -0.1246277601E+01    0.3229416450E+01    0.1049204878E+01    0.1339933354E+01    0.6919439693E+00    0.3595865055E+01
    0.6069666723E+03    0.2166657715E+02   -0.1244980899E+01    0.3215409538E+01    0.1046840279E+01    0.1335469724E+01    0.6894868755E+00    0.3576764047E+01
    0.6119283321E+03    0.2169394171E+02   -0.1243668242E+01    0.3201430030E+01    0.1044461539E+01    0.1331017964E+01    0.6870274604E+00    0.3557763233E+01
    0.6168996865E+03    0.2172117942E+02   -0.1242343052E+01    0.3187477202E+01    0.1042072113E+01    0.1326570695E+01    0.6845666591E+00    0.3538877411E+01
    0.6218806992E+03    0.2174829093E+02   -0.1241008767E+01    0.3173529050E+01    0.1039675430E+01    0.1322106278E+01    0.6821027144E+00    0.3520119826E+01
    0.6268713339E+03    0.2177527929E+02   -0.1239666844E+01    0.3159571176E+01    0.1037273105E+01    0.1317614621E+01    0.6796314492E+00    0.3501499847E+01
    0.6318715554E+03    0.2180215116E+02   -0.1238317528E+01    0.3145600582E+01    0.1034865637E+01    0.1313109441E+01    0.6771491593E+00    0.3483023712E+01
    0.6368813275E+03    0.2182891640E+02   -0.1236961533E+01    0.3131613419E+01    0.1032453861E+01    0.1308603498E+01    0.6746545616E+00    0.3464696400E+01
    0.6419006156E+03    0.2185558171E+02   -0.1235599324E+01    0.3117622585E+01    0.1030038285E+01    0.1304095710E+01    0.6721501557E+00    0.3446514788E+01
    0.6469293850E+03    0.2188214720E+02   -0.1234230355E+01    0.3103647676E+01    0.1027618375E+01    0.1299583491E+01    0.6696406543E+00    0.3428467520E+01
    0.6519676007E+03    0.2190861121E+02   -0.1232853402E+01    0.3089690612E+01    0.1025192810E+01    0.1295062609E+01    0.6671293219E+00    0.3410538340E+01
    0.6570152289E+03    0.2193497276E+02   -0.1231465941E+01    0.3075745147E+01    0.1022759038E+01    0.1290533691E+01    0.6646164651E+00    0.3392699954E+01
    0.6620722356E+03    0.2196123224E+02   -0.1230063937E+01    0.3061810622E+01    0.1020313039E+01    0.1286010875E+01    0.6620994808E+00    0.3374921427E+01
    0.6671385872E+03    0.2198739305E+02   -0.1228643023E+01    0.3047888485E+01    0.1017850409E+01    0.1281506019E+01    0.6595744325E+00    0.3357180286E+01
    0.6722142505E+03    0.2201345950E+02   -0.1227199378E+01    0.3033972711E+01    0.1015367235E+01    0.1277013222E+01    0.6570396501E+00    0.3339466005E+01
    0.6772991923E+03    0.2203943340E+02   -0.1225729556E+01    0.3020061755E+01    0.1012859986E+01    0.1272533702E+01    0.6544967919E+00    0.3321771781E+01
    0.6823933801E+03    0.2206531401E+02   -0.1224231542E+01    0.3006157107E+01    0.1010326543E+01    0.1268075729E+01    0.6519479267E+00    0.3304088726E+01
    0.6874967812E+03    0.2209109949E+02   -0.1222706599E+01    0.2992247314E+01    0.1007767942E+01    0.1263645466E+01    0.6493937688E+00    0.3286419580E+01
    0.6926093636E+03    0.2211678968E+02   -0.1221158556E+01    0.2978313135E+01    0.1005187695E+01    0.1259240062E+01    0.6468350031E+00    0.3268781652E+01
    0.6977310954E+03    0.2214238424E+02   -0.1219591340E+01    0.2964354605E+01    0.1002589606E+01    0.1254851473E+01    0.6442729826E+00    0.3251193811E+01
    0.7028619449E+03    0.2216788183E+02   -0.1218008429E+01    0.2950403547E+01    0.9999771947E+00    0.1250467275E+01    0.6417082714E+00    0.3233664008E+01
    0.7080018807E+03    0.2219328259E+02   -0.1216413408E+01    0.2936482038E+01    0.9973540647E+00    0.1246082112E+01    0.6391403498E+00    0.3216187836E+01
    0.7131508716E+03    0.2221858643E+02   -0.1214809734E+01    0.2922581464E+01    0.9947236688E+00    0.1241703153E+01    0.6365689836E+00    0.3198766425E+01
    0.7183088871E+03    0.2224379184E+02   -0.1213200582E+01    0.2908692923E+01    0.9920891769E+00    0.1237333998E+01    0.6339943449E+00    0.3181412051E+01
    0.7234758963E+03    0.2226889971E+02   -0.1211588355E+01    0.2894816131E+01    0.9894530420E+00    0.1232977674E+01    0.6314158196E+00    0.3164129434E+01
    0.7286518689E+03    0.2229391613E+02   -0.1209973911E+01    0.2880963438E+01    0.9868161680E+00    0.1228648499E+01    0.6288315762E+00    0.3146908323E+01
    0.7338367749E+03    0.2231884841E+02   -0.1208356646E+01    0.2867152902E+01    0.9841778306E+00    0.1224364730E+01    0.6262392179E+00    0.3129729588E+01
    0.7390305845E+03    0.2234370143E+02   -0.1206734948E+01    0.2853386198E+01    0.9815361857E+00    0.1220129869E+01    0.6236373603E+00    0.3112574961E+01
    0.7442332679E+03    0.2236847634E+02   -0.1205106548E+01    0.2839655640E+01    0.9788887177E+00    0.1215933151E+01    0.6210273995E+00    0.3095431843E+01
    0.7494447958E+03    0.2239317056E+02   -0.1203468650E+01    0.2825959551E+01    0.9762324370E+00    0.1211771171E+01    0.6184124832E+00    0.3078291204E+01
    0.7546651391E+03    0.2241778133E+02   -0.1201818548E+01    0.2812295334E+01    0.9735644800E+00    0.1207648751E+01    0.6157951183E+00    0.3061156628E+01
    0.7598942690E+03    0.2244230837E+02   -0.1200154637E+01    0.2798658981E+01    0.9708830162E+00    0.1203564514E+01    0.6131768713E+00    0.3044048156E+01
    0.7651321568E+03    0.2246675276E+02   -0.1198476419E+01    0.2785046939E+01    0.9681873487E+00    0.1199502053E+01    0.6105581273E+00    0.3026985815E+01
    0.7703787739E+03    0.2249111337E+02   -0.1196784740E+01    0.2771458592E+01    0.9654782939E+00    0.1195442321E+01    0.6079372299E+00    0.3009985801E+01
    0.7756340922E+03    0.2251538719E+02   -0.1195082416E+01    0.2757897194E+01    0.9627586748E+00    0.1191378924E+01    0.6053112707E+00    0.2993070382E+01
    0.7808980837E+03    0.2253957317E+02   -0.1193373045E+01    0.2744364403E+01    0.9600320078E+00    0.1187307284E+01    0.6026777895E+00    0.2976259824E+01
    0.7861707206E+03    0.2256367415E+02   -0.1191658313E+01    0.2730856111E+01    0.9572999149E+00    0.1183228705E+01    0.6000356817E+00    0.2959557795E+01
    0.7914519752E+03    0.2258769247E+02   -0.1189936137E+01    0.2717370375E+01    0.9545603499E+00    0.1179152583E+01    0.5973855652E+00    0.2942951773E+01
    0.7967418204E+03    0.2261162717E+02   -0.1188202071E+01    0.2703914703E+01    0.9518089160E+00    0.1175087853E+01    0.5947291549E+00    0.2926426498E+01
    0.8020402292E+03    0.2263547958E+02   -0.1186452730E+01    0.2690499415E+01    0.9490421490E+00    0.1171036171E+01    0.5920671345E+00    0.2909980463E+01
    0.8073471742E+03    0.2265925539E+02   -0.1184687352E+01    0.2677131736E+01    0.9462591178E+00    0.1166990179E+01    0.5893988670E+00    0.2893618464E+01
    0.8126626289E+03    0.2268295865E+02   -0.1182906782E+01    0.2663809692E+01    0.9434605517E+00    0.1162938407E+01    0.5867253690E+00    0.2877333983E+01
    0.8179865670E+03    0.2270658939E+02   -0.1181111735E+01    0.2650524718E+01    0.9406471963E+00    0.1158868110E+01    0.5840500379E+00    0.2861113702E+01
    0.8233189619E+03    0.2273014666E+02   -0.1179302398E+01    0.2637267361E+01    0.9378193436E+00    0.1154769429E+01    0.5813750146E+00    0.2844949695E+01
    0.8286597875E+03    0.2275363040E+02   -0.1177479119E+01    0.2624021424E+01    0.9349773597E+00    0.1150640797E+01    0.5786982887E+00    0.2828839964E+01
    0.8340090180E+03    0.2277704251E+02   -0.1175641902E+01    0.2610769713E+01    0.9321212669E+00    0.1146491335E+01    0.5760156817E+00    0.2812787219E+01
    0.8393666277E+03    0.2280038373E+02   -0.1173789929E+01    0.2597513409E+01    0.9292503137E+00    0.1142331887E+01    0.5733259702E+00    0.2796796446E+01
    0.8447325910E+03    0.2282365234E+02   -0.1171922720E+01    0.2584266872E+01    0.9263639892E+00    0.1138160690E+01    0.5706313561E+00    0.2780866466E+01
    0.8501068825E+03    0.2284685025E+02   -0.1170040732E+01    0.2571031090E+01    0.9234627369E+00    0.1133980600E+01    0.5679327692E+00    0.2764975755E+01
    0.8554894770E+03    0.2286997979E+02   -0.1168145709E+01    0.2557797932E+01    0.9205483088E+00    0.1129802859E+01    0.5652290069E+00    0.2749096294E+01
    0.8608803498E+03    0.2289304004E+02   -0.1166240712E+01    0.2544576150E+01    0.9176236995E+00    0.1125635419E+01    0.5625195505E+00    0.2733224344E+01
    0.8662794759E+03    0.2291603396E+02   -0.1164328545E+01    0.2531372268E+01    0.9146916580E+00    0.1121477644E+01    0.5598046245E+00    0.2717379878E+01
    0.8716868306E+03    0.2293896741E+02   -0.1162410409E+01    0.2518172502E+01    0.9117533442E+00    0.1117322552E+01    0.5570837027E+00    0.2701582303E+01
    0.8771023899E+03    0.2296184184E+02   -0.1160486507E+01    0.2504965266E+01    0.9088089350E+00    0.1113165553E+01    0.5543567618E+00    0.2685843174E+01
    0.8825261290E+03    0.2298465312E+02   -0.1158558056E+01    0.2491754342E+01    0.9058596473E+00    0.1108994726E+01    0.5516257773E+00    0.2670167625E+01
    0.8879580243E+03    0.2300739483E+02   -0.1156627737E+01    0.2478546821E+01    0.9029082477E+00    0.1104791087E+01    0.5488923025E+00    0.2654553789E+01
    0.8933980514E+03    0.2303006290E+02   -0.1154698148E+01    0.2465350833E+01    0.8999575255E+00    0.1100550175E+01    0.5461554520E+00    0.2638993171E+01
    0.8988461871E+03    0.2305265578E+02   -0.1152770705E+01    0.2452188253E+01    0.8970090927E+00    0.1096284565E+01    0.5434146059E+00    0.2623472920E+01
    0.9043024073E+03    0.2307517224E+02   -0.1150845494E+01    0.2439083741E+01    0.8940631884E+00    0.1092000830E+01    0.5406710053E+00    0.2607984647E+01
    0.9097666891E+03    0.2309761034E+02   -0.1148921288E+01    0.2426039975E+01    0.8911187514E+00    0.1087700345E+01    0.5379243934E+00    0.2592521794E+01
    0.9152390089E+03    0.2311996892E+02   -0.1146995576E+01    0.2413043206E+01    0.8881733091E+00    0.1083385187E+01    0.5351724054E+00    0.2577065205E+01
    0.9207193441E+03    0.2314224984E+02   -0.1145064283E+01    0.2400090972E+01    0.8852228394E+00    0.1079063477E+01    0.5324148316E+00    0.2561587251E+01
    0.9262076712E+03    0.2316445715E+02   -0.1143123199E+01    0.2387179393E+01    0.8822631591E+00    0.1074740478E+01    0.5296542520E+00    0.2546076590E+01
    0.9317039677E+03    0.2318659587E+02   -0.1141170254E+01    0.2374295613E+01    0.8792921040E+00    0.1070412152E+01    0.5268926880E+00    0.2530547343E+01
    0.9372082112E+03    0.2320867141E+02   -0.1139205753E+01    0.2361431857E+01    0.8763099050E+00    0.1066074798E+01    0.5241296814E+00    0.2515020297E+01
    0.9427203790E+03    0.2323068959E+02   -0.1137231061E+01    0.2348586609E+01    0.8733179426E+00    0.1061711714E+01    0.5213627809E+00    0.2499506867E+01
    0.9482404490E+03    0.2325265390E+02   -0.1135247208E+01    0.2335774115E+01    0.8703174633E+00    0.1057306865E+01    0.5185903456E+00    0.2484006121E+01
    0.9537683991E+03    0.2327456155E+02   -0.1133254710E+01    0.2323016015E+01    0.8673092546E+00    0.1052865602E+01    0.5158138756E+00    0.2468517046E+01
    0.9593042071E+03    0.2329640600E+02   -0.1131253772E+01    0.2310317260E+01    0.8642937017E+00    0.1048401320E+01    0.5130360110E+00    0.2453046416E+01
    0.9648478513E+03    0.2331818290E+02   -0.1129244083E+01    0.2297667800E+01    0.8612705117E+00    0.1043921800E+01    0.5102573438E+00    0.2437597932E+01
    0.9703993102E+03    0.2333989304E+02   -0.1127224488E+01    0.2285061064E+01    0.8582385421E+00    0.1039430648E+01    0.5074764798E+00    0.2422163319E+01
    0.9759585619E+03    0.2336153858E+02   -0.1125193503E+01    0.2272503364E+01    0.8551963660E+00    0.1034925724E+01    0.5046912863E+00    0.2406729407E+01
    0.9815255854E+03    0.2338311779E+02   -0.1123150316E+01    0.2260002512E+01    0.8521432155E+00    0.1030411607E+01    0.5018991792E+00    0.2391287023E+01
    0.9871003592E+03    0.2340462892E+02   -0.1121095272E+01    0.2247551526E+01    0.8490793862E+00    0.1025891762E+01    0.4990975205E+00    0.2375836519E+01
    0.9926828625E+03    0.2342607388E+02   -0.1119029111E+01    0.2235128073E+01    0.8460056295E+00    0.1021360692E+01    0.4962858884E+00    0.2360385525E+01
    0.9982730740E+03    0.2344745336E+02   -0.1116952029E+01    0.2222713434E+01    0.8429222168E+00    0.1016825389E+01    0.4934679767E+00    0.2344944195E+01
    0.1003870973E+04    0.2346876300E+02   -0.1114864176E+01    0.2210316441E+01    0.8398293172E+00    0.1012301796E+01    0.4906479809E+00    0.2329526494E+01
    0.1009476539E+04    0.2348999731E+02   -0.1112766931E+01    0.2197946965E+01    0.8367281777E+00    0.1007785661E+01    0.4878270228E+00    0.2314150307E+01
    0.1015089751E+04    0.2351115209E+02   -0.1110662422E+01    0.2185594455E+01    0.8336208274E+00    0.1003264699E+01    0.4850054058E+00    0.2298827327E+01
    0.1020710589E+04    0.2353222420E+02   -0.1108552159E+01    0.2173239499E+01    0.8305087955E+00    0.9987348719E+00    0.4821831028E+00    0.2283559948E+01
    0.1026339033E+04    0.2355321484E+02   -0.1106436923E+01    0.2160868669E+01    0.8273929605E+00    0.9941978651E+00    0.4793571686E+00    0.2268342872E+01
    0.1031975062E+04    0.2357412888E+02   -0.1104317639E+01    0.2148482463E+01    0.8242743578E+00    0.9896574282E+00    0.4765237551E+00    0.2253163582E+01
    0.1037618657E+04    0.2359496900E+02   -0.1102195787E+01    0.2136086351E+01    0.8211545514E+00    0.9851124702E+00    0.4736828426E+00    0.2238009059E+01
    0.1043269797E+04    0.2361573405E+02   -0.1100072961E+01    0.2123678241E+01    0.8180351988E+00    0.9805616065E+00    0.4708383270E+00    0.2222871737E+01
    0.1048928463E+04    0.2363642319E+02   -0.1097950152E+01    0.2111248462E+01    0.8149173314E+00    0.9760000280E+00    0.4679936990E+00    0.2207757941E+01
    0.1054594635E+04    0.2365704056E+02   -0.1095826994E+01    0.2098790930E+01    0.8118006392E+00    0.9714223607E+00    0.4651489279E+00    0.2192686722E+01
    0.1060268294E+04    0.2367759421E+02   -0.1093701342E+01    0.2086302172E+01    0.8086830921E+00    0.9668296503E+00    0.4623017660E+00    0.2177672202E+01
    0.1065949420E+04    0.2369809041E+02   -0.1091570090E+01    0.2073795006E+01    0.8055617939E+00    0.9622224557E+00    0.4594509209E+00    0.2162721554E+01
    0.1071637995E+04    0.2371852924E+02   -0.1089431151E+01    0.2061305894E+01    0.8024348467E+00    0.9576149318E+00    0.4565964788E+00    0.2147846848E+01
    0.1077333998E+04    0.2373890788E+02   -0.1087284747E+01    0.2048868976E+01    0.7993024128E+00    0.9530340423E+00    0.4537374707E+00    0.2133062049E+01
    0.1083037411E+04    0.2375922785E+02   -0.1085132817E+01    0.2036494796E+01    0.7961661507E+00    0.9484914569E+00    0.4508702243E+00    0.2118374779E+01
    0.1088748215E+04    0.2377949400E+02   -0.1082977550E+01    0.2024172758E+01    0.7930280005E+00    0.9439803363E+00    0.4479908370E+00    0.2103779081E+01
    0.1094466392E+04    0.2379970735E+02   -0.1080820628E+01    0.2011893871E+01    0.7898895209E+00    0.9394916329E+00    0.4451002580E+00    0.2089259019E+01
    0.1100191922E+04    0.2381986475E+02   -0.1078663415E+01    0.1999649459E+01    0.7867520181E+00    0.9350156164E+00    0.4422038325E+00    0.2074805770E+01
    0.1105924787E+04    0.2383996834E+02   -0.1076507282E+01    0.1987413276E+01    0.7836168481E+00    0.9305447780E+00    0.4393059669E+00    0.2060418331E+01
    0.1111664969E+04    0.2386002335E+02   -0.1074353734E+01    0.1975164248E+01    0.7804855336E+00    0.9260760528E+00    0.4364092117E+00    0.2046093424E+01
    0.1117412448E+04    0.2388002779E+02   -0.1072204716E+01    0.1962910250E+01    0.7773600959E+00    0.9216124849E+00    0.4335154643E+00    0.2031829818E+01
    0.1123167209E+04    0.2389997584E+02   -0.1070062587E+01    0.1950655676E+01    0.7742429686E+00    0.9171529460E+00    0.4306244644E+00    0.2017633316E+01
    0.1128929231E+04    0.2391986539E+02   -0.1067929126E+01    0.1938389817E+01    0.7711360540E+00    0.9126854686E+00    0.4277332565E+00    0.2003510682E+01
    0.1134698497E+04    0.2393969719E+02   -0.1065804891E+01    0.1926113408E+01    0.7680401295E+00    0.9081951166E+00    0.4248378869E+00    0.1989465299E+01
    0.1140474989E+04    0.2395947152E+02   -0.1063689175E+01    0.1913840009E+01    0.7649548396E+00    0.9036730475E+00    0.4219354872E+00    0.1975497140E+01
    0.1146258690E+04    0.2397918469E+02   -0.1061580488E+01    0.1901585964E+01    0.7618790266E+00    0.8991151168E+00    0.4190255034E+00    0.1961602598E+01
    0.1152049581E+04    0.2399882842E+02   -0.1059477636E+01    0.1889373524E+01    0.7588117848E+00    0.8945319234E+00    0.4161087809E+00    0.1947772466E+01
    0.1157847646E+04    0.2401839492E+02   -0.1057380886E+01    0.1877215292E+01    0.7557535175E+00    0.8899512550E+00    0.4131860700E+00    0.1933996236E+01
    0.1163652866E+04    0.2403788227E+02   -0.1055291884E+01    0.1865107513E+01    0.7527058540E+00    0.8853878154E+00    0.4102579929E+00    0.1920273752E+01
    0.1169465225E+04    0.2405729341E+02   -0.1053212751E+01    0.1853043290E+01    0.7496709948E+00    0.8808323457E+00    0.4073258736E+00    0.1906613766E+01
    0.1175284704E+04    0.2407663074E+02   -0.1051145411E+01    0.1841021059E+01    0.7466510325E+00    0.8762624786E+00    0.4043920373E+00    0.1893027621E+01
    0.1181111288E+04    0.2409589312E+02   -0.1049090313E+01    0.1829044162E+01    0.7436467358E+00    0.8716647435E+00    0.4014586318E+00    0.1879518067E+01
    0.1186944959E+04    0.2411507658E+02   -0.1047045740E+01    0.1817114578E+01    0.7406568627E+00    0.8670488422E+00    0.3985257074E+00    0.1866070535E+01
    0.1192785700E+04    0.2413417973E+02   -0.1045009107E+01    0.1805234597E+01    0.7376791620E+00    0.8624317147E+00    0.3955911319E+00    0.1852666057E+01
    0.1198633494E+04    0.2415320660E+02   -0.1042978718E+01    0.1793415704E+01    0.7347120692E+00    0.8578241436E+00    0.3926530303E+00    0.1839299794E+01
    0.1204488325E+04    0.2417216043E+02   -0.1040954111E+01    0.1781674040E+01    0.7317551480E+00    0.8532201239E+00    0.3897111184E+00    0.1825981787E+01
    0.1210350175E+04    0.2419104025E+02   -0.1038934186E+01    0.1770018257E+01    0.7288074152E+00    0.8486020205E+00    0.3867643391E+00    0.1812719543E+01
    0.1216219029E+04    0.2420984539E+02   -0.1036915930E+01    0.1758437678E+01    0.7258661814E+00    0.8439710039E+00    0.3838093238E+00    0.1799508409E+01
    0.1222094870E+04    0.2422857417E+02   -0.1034896494E+01    0.1746902992E+01    0.7229289031E+00    0.8393422943E+00    0.3808435303E+00    0.1786340988E+01
    0.1227977681E+04    0.2424721921E+02   -0.1032875776E+01    0.1735390261E+01    0.7199955544E+00    0.8347239509E+00    0.3778682145E+00    0.1773214939E+01
    0.1233867447E+04    0.2426577214E+02   -0.1030856067E+01    0.1723893700E+01    0.7170684186E+00    0.8301176377E+00    0.3748867978E+00    0.1760134749E+01
    0.1239764150E+04    0.2428422973E+02   -0.1028840206E+01    0.1712406115E+01    0.7141503945E+00    0.8255236358E+00    0.3719015844E+00    0.1747107214E+01
    0.1245667776E+04    0.2430259300E+02   -0.1026830201E+01    0.1700912167E+01    0.7112435681E+00    0.8209411284E+00    0.3689137374E+00    0.1734126746E+01
    0.1251578308E+04    0.2432086472E+02   -0.1024826433E+01    0.1689409902E+01    0.7083484540E+00    0.8163706980E+00    0.3659261826E+00    0.1721172817E+01
    0.1257495729E+04    0.2433904722E+02   -0.1022828469E+01    0.1677914626E+01    0.7054647534E+00    0.8118159209E+00    0.3629436235E+00    0.1708221269E+01
    0.1263420026E+04    0.2435714099E+02   -0.1020836349E+01    0.1666445116E+01    0.7025925630E+00    0.8072773416E+00    0.3599678598E+00    0.1695255420E+01
    0.1269351180E+04    0.2437514881E+02   -0.1018850378E+01    0.1655007712E+01    0.6997322711E+00    0.8027523694E+00    0.3569953105E+00    0.1682271839E+01
    0.1275289178E+04    0.2439307985E+02   -0.1016870895E+01    0.1643593296E+01    0.6968843194E+00    0.7982401419E+00    0.3540206037E+00    0.1669279024E+01
    0.1281234004E+04    0.2441094340E+02   -0.1014897966E+01    0.1632182294E+01    0.6940488211E+00    0.7937404477E+00    0.3510400010E+00    0.1656287981E+01
    0.1287185641E+04    0.2442874101E+02   -0.1012930324E+01    0.1620761306E+01    0.6912246371E+00    0.7892483115E+00    0.3480515261E+00    0.1643300602E+01
    0.1293144075E+04    0.2444646597E+02   -0.1010966051E+01    0.1609341945E+01    0.6884100718E+00    0.7847616797E+00    0.3450554135E+00    0.1630308223E+01
    0.1299109291E+04    0.2446410597E+02   -0.1009004295E+01    0.1597951562E+01    0.6856044357E+00    0.7802829342E+00    0.3420535703E+00    0.1617307293E+01
    0.1305081272E+04    0.2448165048E+02   -0.1007045335E+01    0.1586599634E+01    0.6828081001E+00    0.7758061635E+00    0.3390461646E+00    0.1604309615E+01
    0.1311060005E+04    0.2449909841E+02   -0.1005089392E+01    0.1575268150E+01    0.6800215055E+00    0.7713203042E+00    0.3360309589E+00    0.1591327016E+01
    0.1317045474E+04    0.2451645415E+02   -0.1003136091E+01    0.1563942213E+01    0.6772446042E+00    0.7668267918E+00    0.3330074502E+00    0.1578363287E+01
    0.1323037665E+04    0.2453371702E+02   -0.1001184820E+01    0.1552628248E+01    0.6744770531E+00    0.7623469280E+00    0.3299787745E+00    0.1565420305E+01
    0.1329036561E+04    0.2455088114E+02   -0.9992352830E+00    0.1541339968E+01    0.6717186140E+00    0.7579068089E+00    0.3269487449E+00    0.1552499514E+01
    0.1335042149E+04    0.2456794326E+02   -0.9972876862E+00    0.1530088678E+01    0.6689693504E+00    0.7535178020E+00    0.3239196899E+00    0.1539602847E+01
    0.1341054414E+04    0.2458490344E+02   -0.9953426941E+00    0.1518877665E+01    0.6662296276E+00    0.7491765276E+00    0.3208921710E+00    0.1526734127E+01
    0.1347073341E+04    0.2460175982E+02   -0.9934008831E+00    0.1507705279E+01    0.6634997681E+00    0.7448732009E+00    0.3178641469E+00    0.1513898462E+01
    0.1353098915E+04    0.2461850840E+02   -0.9914625953E+00    0.1496571411E+01    0.6607800228E+00    0.7406005177E+00    0.3148327203E+00    0.1501100492E+01
    0.1359131123E+04    0.2463514563E+02   -0.9895285918E+00    0.1485480352E+01    0.6580710683E+00    0.7363612696E+00    0.3117974113E+00    0.1488344874E+01
    0.1365169950E+04    0.2465166940E+02   -0.9875999000E+00    0.1474447132E+01    0.6553738824E+00    0.7321599432E+00    0.3087598878E+00    0.1475633565E+01
    0.1371215381E+04    0.2466807946E+02   -0.9856773204E+00    0.1463489520E+01    0.6526892760E+00    0.7279915886E+00    0.3057219837E+00    0.1462962906E+01
    0.1377267402E+04    0.2468437805E+02   -0.9837610516E+00    0.1452609125E+01    0.6500175367E+00    0.7238490486E+00    0.3026844328E+00    0.1450319303E+01
    0.1383326000E+04    0.2470056817E+02   -0.9818509052E+00    0.1441784399E+01    0.6473586031E+00    0.7197324385E+00    0.2996470270E+00    0.1437684633E+01
    0.1389391159E+04    0.2471664975E+02   -0.9799469230E+00    0.1430995313E+01    0.6447126096E+00    0.7156390841E+00    0.2966092919E+00    0.1425052642E+01
    0.1395462867E+04    0.2473261957E+02   -0.9780498937E+00    0.1420228820E+01    0.6420804019E+00    0.7115634920E+00    0.2935692593E+00    0.1412436393E+01
    0.1401541108E+04    0.2474847501E+02   -0.9761616719E+00    0.1409476553E+01    0.6394639116E+00    0.7075044528E+00    0.2905229751E+00    0.1399862105E+01
    0.1407625870E+04    0.2476421488E+02   -0.9742843119E+00    0.1398741695E+01    0.6368653056E+00    0.7034696415E+00    0.2874668183E+00    0.1387348903E+01
    0.1413717139E+04    0.2477983982E+02   -0.9724183805E+00    0.1388038420E+01    0.6342852392E+00    0.6994743912E+00    0.2844000396E+00    0.1374893220E+01
    0.1419814900E+04    0.2479535061E+02   -0.9705627280E+00    0.1377375955E+01    0.6317224661E+00    0.6955356434E+00    0.2813257412E+00    0.1362476990E+01
    0.1425919140E+04    0.2481074377E+02   -0.9687156007E+00    0.1366761999E+01    0.6291749141E+00    0.6916589599E+00    0.2782497106E+00    0.1350085075E+01
    0.1432029845E+04    0.2482601310E+02   -0.9668753227E+00    0.1356217062E+01    0.6266406116E+00    0.6878396683E+00    0.2751771159E+00    0.1337717770E+01
    0.1438147003E+04    0.2484115527E+02   -0.9650412725E+00    0.1345753202E+01    0.6241186566E+00    0.6840710347E+00    0.2721097699E+00    0.1325389087E+01
    0.1444270599E+04    0.2485616729E+02   -0.9632148919E+00    0.1335361723E+01    0.6216101774E+00    0.6803451172E+00    0.2690459610E+00    0.1313121246E+01
    0.1450400621E+04    0.2487104351E+02   -0.9613989425E+00    0.1325008130E+01    0.6191176817E+00    0.6766504851E+00    0.2659813398E+00    0.1300937725E+01
    0.1456537054E+04    0.2488578051E+02   -0.9595951953E+00    0.1314660180E+01    0.6166428829E+00    0.6729766737E+00    0.2629116646E+00    0.1288853992E+01
    0.1462679886E+04    0.2490037655E+02   -0.9578031678E+00    0.1304330935E+01    0.6141854830E+00    0.6693201420E+00    0.2598361441E+00    0.1276878167E+01
    0.1468829103E+04    0.2491482876E+02   -0.9560209117E+00    0.1294051453E+01    0.6117437546E+00    0.6656841314E+00    0.2567556490E+00    0.1265017915E+01
    0.1474984693E+04    0.2492913737E+02   -0.9542463114E+00    0.1283830035E+01    0.6093156932E+00    0.6620799919E+00    0.2536694649E+00    0.1253282574E+01
    0.1481146643E+04    0.2494330889E+02   -0.9524781703E+00    0.1273660911E+01    0.6068999602E+00    0.6585183206E+00    0.2505773810E+00    0.1241678164E+01
    0.1487314939E+04    0.2495735335E+02   -0.9507164847E+00    0.1263544165E+01    0.6044962527E+00    0.6549994050E+00    0.2474821221E+00    0.1230202160E+01
    0.1493489568E+04    0.2497127912E+02   -0.9489619791E+00    0.1253489481E+01    0.6021051215E+00    0.6515179922E+00    0.2443864160E+00    0.1218846321E+01
    0.1499670518E+04    0.2498509158E+02   -0.9472160645E+00    0.1243508450E+01    0.5997279119E+00    0.6480706876E+00    0.2412889221E+00    0.1207606372E+01
    0.1505857776E+04    0.2499879480E+02   -0.9454808332E+00    0.1233598044E+01    0.5973666612E+00    0.6446515881E+00    0.2381856243E+00    0.1196489143E+01
    0.1512051329E+04    0.2501238958E+02   -0.9437578734E+00    0.1223741626E+01    0.5950230098E+00    0.6412543188E+00    0.2350742085E+00    0.1185500962E+01
    0.1518251165E+04    0.2502587266E+02   -0.9420468751E+00    0.1213930730E+01    0.5926968544E+00    0.6378696719E+00    0.2319535863E+00    0.1174634348E+01
