%
% Basic inner-scaled statistics for turbulent flow in a circular pipe
%
% See the following reference for details
% 
% Pirozzoli, S., Romero, J., Fatica, M., Verzicco, R., & Orlandi, P. (2021). 
% One-point statistics for turbulent pipe flow up to $\Rey_{\tau} \approx 6000$
% arXiv preprint arXiv:2103.13383.
%
% The flow parameters are as follows:
%
%  N_z                         = 1792
%  N_r                         =  140
%  N_theta                     =  768
%  Streamwise domain size      = 15 R
%  Bulk Reynolds number        = 44000
%  Friction Reynolds number    = 1136.6
%  Friction factor             = 0.02136
%
%  Flow variables
%  
%        y^+                  U_z^+               P^+                 u_z^2              u_r^2              u_t^2                u_z u_r              p^2
%
    0.5361592578E+03    0.2167457570E+02   -0.1121981804E+01    0.2075397578E+01    0.8552082904E+00    0.1060226007E+01    0.5192268202E+00    0.2652346223E+01
    0.5408636667E+03    0.2170776698E+02   -0.1119115162E+01    0.2058149870E+01    0.8507030978E+00    0.1053337271E+01    0.5151350155E+00    0.2628824947E+01
    0.5455778850E+03    0.2174079367E+02   -0.1116232116E+01    0.2040971486E+01    0.8461844983E+00    0.1046417538E+01    0.5110393116E+00    0.2605340776E+01
    0.5503018736E+03    0.2177365712E+02   -0.1113333809E+01    0.2023877707E+01    0.8416538774E+00    0.1039479883E+01    0.5069375895E+00    0.2581924233E+01
    0.5550355939E+03    0.2180636505E+02   -0.1110420647E+01    0.2006865794E+01    0.8371119096E+00    0.1032532872E+01    0.5028280804E+00    0.2558602572E+01
    0.5597790073E+03    0.2183892966E+02   -0.1107493002E+01    0.1989907096E+01    0.8325590679E+00    0.1025582213E+01    0.4987093298E+00    0.2535404428E+01
    0.5645320760E+03    0.2187136349E+02   -0.1104551357E+01    0.1972997041E+01    0.8279959161E+00    0.1018624401E+01    0.4945800843E+00    0.2512354797E+01
    0.5692947622E+03    0.2190367295E+02   -0.1101596149E+01    0.1956161041E+01    0.8234231575E+00    0.1011639931E+01    0.4904395863E+00    0.2489473473E+01
    0.5740670286E+03    0.2193585724E+02   -0.1098627710E+01    0.1939405790E+01    0.8188415414E+00    0.1004596754E+01    0.4862887778E+00    0.2466779007E+01
    0.5788488382E+03    0.2196791039E+02   -0.1095646339E+01    0.1922715331E+01    0.8142519702E+00    0.9974816404E+00    0.4821296455E+00    0.2444280016E+01
    0.5836401544E+03    0.2199982279E+02   -0.1092653410E+01    0.1906064757E+01    0.8096564581E+00    0.9903110252E+00    0.4779617808E+00    0.2421970105E+01
    0.5884409408E+03    0.2203158491E+02   -0.1089651728E+01    0.1889418693E+01    0.8050583834E+00    0.9831193281E+00    0.4737829944E+00    0.2399827236E+01
    0.5932511617E+03    0.2206319171E+02   -0.1086644410E+01    0.1872753344E+01    0.8004612101E+00    0.9759392164E+00    0.4695932193E+00    0.2377815879E+01
    0.5980707813E+03    0.2209464598E+02   -0.1083633028E+01    0.1856064167E+01    0.7958664620E+00    0.9687845390E+00    0.4653948063E+00    0.2355890976E+01
    0.6028997643E+03    0.2212595326E+02   -0.1080615828E+01    0.1839371812E+01    0.7912721831E+00    0.9616645380E+00    0.4611910319E+00    0.2334000186E+01
    0.6077380759E+03    0.2215711180E+02   -0.1077588812E+01    0.1822727353E+01    0.7866742041E+00    0.9545898369E+00    0.4569843193E+00    0.2312096106E+01
    0.6125856814E+03    0.2218811725E+02   -0.1074549315E+01    0.1806173229E+01    0.7820695316E+00    0.9475658464E+00    0.4527729217E+00    0.2290148231E+01
    0.6174425462E+03    0.2221897216E+02   -0.1071498234E+01    0.1789725407E+01    0.7774585701E+00    0.9405880430E+00    0.4485514059E+00    0.2268141516E+01
    0.6223086365E+03    0.2224967842E+02   -0.1068439861E+01    0.1773381110E+01    0.7728452500E+00    0.9336387919E+00    0.4443167041E+00    0.2246080727E+01
    0.6271839185E+03    0.2228022969E+02   -0.1065380161E+01    0.1757123593E+01    0.7682355059E+00    0.9266913462E+00    0.4400708841E+00    0.2223996411E+01
    0.6320683588E+03    0.2231061704E+02   -0.1062324175E+01    0.1740942537E+01    0.7636347398E+00    0.9197291920E+00    0.4358160642E+00    0.2201931418E+01
    0.6369619241E+03    0.2234083626E+02   -0.1059275123E+01    0.1724826205E+01    0.7590467643E+00    0.9127485429E+00    0.4315509850E+00    0.2179928884E+01
    0.6418645818E+03    0.2237088952E+02   -0.1056234993E+01    0.1708758056E+01    0.7544740982E+00    0.9057500446E+00    0.4272757829E+00    0.2158021654E+01
    0.6467762991E+03    0.2240078014E+02   -0.1053203827E+01    0.1692733602E+01    0.7499173095E+00    0.8987427076E+00    0.4229949516E+00    0.2136216247E+01
    0.6516970438E+03    0.2243050554E+02   -0.1050179241E+01    0.1676763800E+01    0.7453744069E+00    0.8917426989E+00    0.4187131314E+00    0.2114497944E+01
    0.6566267839E+03    0.2246005798E+02   -0.1047157222E+01    0.1660860012E+01    0.7408415557E+00    0.8847547955E+00    0.4144313260E+00    0.2092846474E+01
    0.6615654878E+03    0.2248943193E+02   -0.1044133665E+01    0.1645010315E+01    0.7363147940E+00    0.8777698859E+00    0.4101461159E+00    0.2071250715E+01
    0.6665131238E+03    0.2251862897E+02   -0.1041106388E+01    0.1629181543E+01    0.7317921591E+00    0.8707839573E+00    0.4058508002E+00    0.2049718917E+01
    0.6714696608E+03    0.2254765529E+02   -0.1038075922E+01    0.1613350566E+01    0.7272744321E+00    0.8638067061E+00    0.4015398144E+00    0.2028266285E+01
    0.6764350680E+03    0.2257651398E+02   -0.1035044323E+01    0.1597532679E+01    0.7227638635E+00    0.8568709383E+00    0.3972135864E+00    0.2006891662E+01
    0.6814093145E+03    0.2260520320E+02   -0.1032014185E+01    0.1581759984E+01    0.7182628953E+00    0.8500050048E+00    0.3928777301E+00    0.1985583873E+01
    0.6863923701E+03    0.2263372169E+02   -0.1028987738E+01    0.1566052053E+01    0.7137733314E+00    0.8432113917E+00    0.3885371020E+00    0.1964347541E+01
    0.6913842045E+03    0.2266207411E+02   -0.1025966130E+01    0.1550403441E+01    0.7092958780E+00    0.8364875339E+00    0.3841921570E+00    0.1943214901E+01
    0.6963847880E+03    0.2269027080E+02   -0.1022949241E+01    0.1534782920E+01    0.7048299418E+00    0.8298288512E+00    0.3798399916E+00    0.1922226772E+01
    0.7013940905E+03    0.2271832017E+02   -0.1019934844E+01    0.1519153170E+01    0.7003728953E+00    0.8232223889E+00    0.3754769658E+00    0.1901392245E+01
    0.7064120830E+03    0.2274622055E+02   -0.1016918381E+01    0.1503496588E+01    0.6959198755E+00    0.8166489198E+00    0.3711028985E+00    0.1880670361E+01
    0.7114387363E+03    0.2277395674E+02   -0.1013894138E+01    0.1487829789E+01    0.6914649975E+00    0.8100929393E+00    0.3667232612E+00    0.1859997359E+01
    0.7164740213E+03    0.2280150358E+02   -0.1010857907E+01    0.1472186153E+01    0.6870040544E+00    0.8035415034E+00    0.3623445935E+00    0.1839328560E+01
    0.7215179093E+03    0.2282883325E+02   -0.1007809274E+01    0.1456591327E+01    0.6825367328E+00    0.7969801678E+00    0.3579694439E+00    0.1818656783E+01
    0.7265703719E+03    0.2285592203E+02   -0.1004751177E+01    0.1441057670E+01    0.6780662796E+00    0.7904041620E+00    0.3535959860E+00    0.1797999952E+01
    0.7316313808E+03    0.2288275551E+02   -0.1001688111E+01    0.1425573457E+01    0.6735976452E+00    0.7838167777E+00    0.3492185848E+00    0.1777375131E+01
    0.7367009082E+03    0.2290933073E+02   -0.9986248082E+00    0.1410116751E+01    0.6691361767E+00    0.7772172740E+00    0.3448296441E+00    0.1756786964E+01
    0.7417789259E+03    0.2293565190E+02   -0.9955666020E+00    0.1394677279E+01    0.6646879317E+00    0.7706031677E+00    0.3404247822E+00    0.1736244048E+01
    0.7468654067E+03    0.2296172545E+02   -0.9925195859E+00    0.1379250715E+01    0.6602597118E+00    0.7639828527E+00    0.3360059777E+00    0.1715765581E+01
    0.7519603231E+03    0.2298755883E+02   -0.9894892659E+00    0.1363833503E+01    0.6558577377E+00    0.7573620047E+00    0.3315793513E+00    0.1695375617E+01
    0.7570636479E+03    0.2301315786E+02   -0.9864791427E+00    0.1348442698E+01    0.6514863069E+00    0.7507415091E+00    0.3271504127E+00    0.1675102738E+01
    0.7621753542E+03    0.2303852626E+02   -0.9834911872E+00    0.1333101348E+01    0.6471482142E+00    0.7441242776E+00    0.3227200111E+00    0.1654974767E+01
    0.7672954155E+03    0.2306366832E+02   -0.9805271652E+00    0.1317809746E+01    0.6428459911E+00    0.7375017338E+00    0.3182853319E+00    0.1635013699E+01
    0.7724238050E+03    0.2308858470E+02   -0.9775880137E+00    0.1302563435E+01    0.6385814302E+00    0.7308787214E+00    0.3138433301E+00    0.1615228526E+01
    0.7775604965E+03    0.2311327236E+02   -0.9746733082E+00    0.1287370613E+01    0.6343548458E+00    0.7242891957E+00    0.3093912825E+00    0.1595609298E+01
    0.7827054638E+03    0.2313773095E+02   -0.9717828455E+00    0.1272253057E+01    0.6301662638E+00    0.7177754414E+00    0.3049274841E+00    0.1576139231E+01
    0.7878586812E+03    0.2316196331E+02   -0.9689177700E+00    0.1257224259E+01    0.6260164719E+00    0.7113591683E+00    0.3004520652E+00    0.1556810420E+01
    0.7930201229E+03    0.2318597231E+02   -0.9660787052E+00    0.1242270367E+01    0.6219056187E+00    0.7050445626E+00    0.2959663033E+00    0.1537622828E+01
    0.7981897633E+03    0.2320975865E+02   -0.9632643834E+00    0.1227366706E+01    0.6178320549E+00    0.6988249238E+00    0.2914717881E+00    0.1518581302E+01
    0.8033675772E+03    0.2323332356E+02   -0.9604723189E+00    0.1212482957E+01    0.6137929974E+00    0.6926847734E+00    0.2869694331E+00    0.1499697064E+01
    0.8085535395E+03    0.2325666860E+02   -0.9576994652E+00    0.1197607850E+01    0.6097852615E+00    0.6866087896E+00    0.2824601021E+00    0.1480978770E+01
    0.8137476251E+03    0.2327979300E+02   -0.9549431579E+00    0.1182777137E+01    0.6058062145E+00    0.6805793082E+00    0.2779460723E+00    0.1462425099E+01
    0.8189498093E+03    0.2330269457E+02   -0.9522022453E+00    0.1168036065E+01    0.6018549428E+00    0.6745795003E+00    0.2734300364E+00    0.1444026544E+01
    0.8241600677E+03    0.2332536935E+02   -0.9494773207E+00    0.1153412349E+01    0.5979324487E+00    0.6686096883E+00    0.2689132731E+00    0.1425779672E+01
    0.8293783757E+03    0.2334781215E+02   -0.9467706212E+00    0.1138922946E+01    0.5940413919E+00    0.6626761137E+00    0.2643947579E+00    0.1407696697E+01
    0.8346047091E+03    0.2337001708E+02   -0.9440857024E+00    0.1124578571E+01    0.5901858561E+00    0.6567661147E+00    0.2598714758E+00    0.1389797368E+01
    0.8398390441E+03    0.2339197468E+02   -0.9414257753E+00    0.1110388720E+01    0.5863698789E+00    0.6508704630E+00    0.2553414353E+00    0.1372095737E+01
    0.8450813565E+03    0.2341367219E+02   -0.9387922504E+00    0.1096361479E+01    0.5825958750E+00    0.6450050135E+00    0.2508050880E+00    0.1354595493E+01
    0.8503316229E+03    0.2343510155E+02   -0.9361859728E+00    0.1082499348E+01    0.5788654925E+00    0.6391900812E+00    0.2462616816E+00    0.1337297556E+01
    0.8555898197E+03    0.2345626065E+02   -0.9336088753E+00    0.1068775880E+01    0.5751812162E+00    0.6334250191E+00    0.2417089851E+00    0.1320206610E+01
    0.8608559236E+03    0.2347713960E+02   -0.9310637949E+00    0.1055172413E+01    0.5715466597E+00    0.6276886279E+00    0.2371473727E+00    0.1303334309E+01
    0.8661299112E+03    0.2349772016E+02   -0.9285532846E+00    0.1041705785E+01    0.5679656676E+00    0.6219633570E+00    0.2325791685E+00    0.1286700292E+01
    0.8714117597E+03    0.2351799224E+02   -0.9260774234E+00    0.1028396428E+01    0.5644397993E+00    0.6162736950E+00    0.2280060358E+00    0.1270324810E+01
    0.8767014462E+03    0.2353795814E+02   -0.9236330163E+00    0.1015249015E+01    0.5609667312E+00    0.6106721734E+00    0.2234290008E+00    0.1254222738E+01
    0.8819989482E+03    0.2355762226E+02   -0.9212156782E+00    0.1002255835E+01    0.5575420076E+00    0.6051911910E+00    0.2188483606E+00    0.1238402198E+01
    0.8873042428E+03    0.2357698729E+02   -0.9188218320E+00    0.9894273342E+00    0.5541615687E+00    0.5998296335E+00    0.2142644780E+00    0.1222862232E+01
    0.8926173080E+03    0.2359605765E+02   -0.9164495555E+00    0.9768098362E+00    0.5508230234E+00    0.5945844224E+00    0.2096797281E+00    0.1207586061E+01
    0.8979381213E+03    0.2361483939E+02   -0.9140997046E+00    0.9644493182E+00    0.5475264678E+00    0.5894674600E+00    0.2050958636E+00    0.1192543907E+01
    0.9032666610E+03    0.2363333798E+02   -0.9117760849E+00    0.9523401863E+00    0.5442744894E+00    0.5844855807E+00    0.2005081805E+00    0.1177704780E+01
    0.9086029049E+03    0.2365155560E+02   -0.9094836007E+00    0.9404324922E+00    0.5410707545E+00    0.5796294624E+00    0.1959070509E+00    0.1163047422E+01
    0.9139468312E+03    0.2366948531E+02   -0.9072263144E+00    0.9286895306E+00    0.5379184210E+00    0.5748881049E+00    0.1912872424E+00    0.1148563686E+01
    0.9192984186E+03    0.2368711031E+02   -0.9050062267E+00    0.9171124674E+00    0.5348188937E+00    0.5702587816E+00    0.1866530219E+00    0.1134253784E+01
    0.9246576455E+03    0.2370441503E+02   -0.9028228636E+00    0.9057187467E+00    0.5317712670E+00    0.5657390952E+00    0.1820131432E+00    0.1120132690E+01
    0.9300244906E+03    0.2372139394E+02   -0.9006744474E+00    0.8945148039E+00    0.5287734033E+00    0.5613118823E+00    0.1773727179E+00    0.1106234746E+01
    0.9353989327E+03    0.2373804599E+02   -0.8985589372E+00    0.8834994726E+00    0.5258232069E+00    0.5569529871E+00    0.1727312350E+00    0.1092596082E+01
    0.9407809508E+03    0.2375436669E+02   -0.8964732787E+00    0.8726971206E+00    0.5229180457E+00    0.5526491265E+00    0.1680871592E+00    0.1079236687E+01
    0.9461705242E+03    0.2377034573E+02   -0.8944128408E+00    0.8621595510E+00    0.5200539425E+00    0.5484009345E+00    0.1634415418E+00    0.1066160312E+01
    0.9515676319E+03    0.2378596907E+02   -0.8923730842E+00    0.8519218572E+00    0.5172269098E+00    0.5442064371E+00    0.1587955241E+00    0.1053372960E+01
    0.9569722534E+03    0.2380122322E+02   -0.8903511712E+00    0.8419802154E+00    0.5144346914E+00    0.5400520485E+00    0.1541474893E+00    0.1040890768E+01
    0.9623843685E+03    0.2381609648E+02   -0.8883459666E+00    0.8323260077E+00    0.5116772643E+00    0.5359205365E+00    0.1494955358E+00    0.1028733154E+01
    0.9678039565E+03    0.2383057666E+02   -0.8863585281E+00    0.8229628391E+00    0.5089574928E+00    0.5318016530E+00    0.1448396899E+00    0.1016922081E+01
    0.9732309974E+03    0.2384464806E+02   -0.8843930545E+00    0.8138865728E+00    0.5062817379E+00    0.5277071295E+00    0.1401803102E+00    0.1005477019E+01
    0.9786654711E+03    0.2385829458E+02   -0.8824567540E+00    0.8050708255E+00    0.5036592404E+00    0.5236535561E+00    0.1355167408E+00    0.9944056539E+00
    0.9841073579E+03    0.2387150630E+02   -0.8805571974E+00    0.7964881879E+00    0.5010998841E+00    0.5196385169E+00    0.1308469635E+00    0.9837034880E+00
    0.9895566377E+03    0.2388428308E+02   -0.8786991136E+00    0.7881194614E+00    0.4986116191E+00    0.5156572765E+00    0.1261686290E+00    0.9733537878E+00
    0.9950132910E+03    0.2389662704E+02   -0.8768837277E+00    0.7799559244E+00    0.4961995632E+00    0.5117203424E+00    0.1214819121E+00    0.9633271214E+00
    0.1000477298E+04    0.2390853305E+02   -0.8751104574E+00    0.7720082329E+00    0.4938669683E+00    0.5078521060E+00    0.1167889169E+00    0.9535919635E+00
    0.1005948640E+04    0.2391999456E+02   -0.8733796023E+00    0.7642737788E+00    0.4916171984E+00    0.5040894630E+00    0.1120908455E+00    0.9441256002E+00
    0.1011427297E+04    0.2393101075E+02   -0.8716942119E+00    0.7567275347E+00    0.4894552181E+00    0.5004748957E+00    0.1073888238E+00    0.9349160580E+00
    0.1016913250E+04    0.2394158173E+02   -0.8700599634E+00    0.7493622492E+00    0.4873875697E+00    0.4970370891E+00    0.1026848273E+00    0.9259627830E+00
    0.1022406481E+04    0.2395170247E+02   -0.8684827266E+00    0.7421970567E+00    0.4854206052E+00    0.4937817441E+00    0.9797931831E-01    0.9172776349E+00
    0.1027906969E+04    0.2396136528E+02   -0.8669655610E+00    0.7352584354E+00    0.4835580245E+00    0.4907085071E+00    0.9327027649E-01    0.9088813233E+00
    0.1033414697E+04    0.2397056765E+02   -0.8655078698E+00    0.7285582361E+00    0.4818000945E+00    0.4878104270E+00    0.8855538762E-01    0.9008033150E+00
    0.1038929646E+04    0.2397931186E+02   -0.8641059428E+00    0.7220981008E+00    0.4801445045E+00    0.4850731778E+00    0.8383237348E-01    0.8930843234E+00
    0.1044451797E+04    0.2398759552E+02   -0.8627536635E+00    0.7158921577E+00    0.4785871170E+00    0.4824924200E+00    0.7909921263E-01    0.8857600118E+00
    0.1049981131E+04    0.2399540277E+02   -0.8614432248E+00    0.7099919729E+00    0.4771227605E+00    0.4800542151E+00    0.7435654358E-01    0.8788445071E+00
    0.1055517631E+04    0.2400271341E+02   -0.8601648796E+00    0.7044528836E+00    0.4757459403E+00    0.4777302196E+00    0.6960797137E-01    0.8723406735E+00
    0.1061061279E+04    0.2400951154E+02   -0.8589059619E+00    0.6992992962E+00    0.4744509760E+00    0.4754917280E+00    0.6485768801E-01    0.8662550789E+00
    0.1066612055E+04    0.2401579306E+02   -0.8576513069E+00    0.6945231873E+00    0.4732322370E+00    0.4733404812E+00    0.6010750834E-01    0.8605929945E+00
    0.1072169943E+04    0.2402155540E+02   -0.8563848930E+00    0.6901375656E+00    0.4720842535E+00    0.4712976090E+00    0.5535349851E-01    0.8553516692E+00
    0.1077734923E+04    0.2402681619E+02   -0.8550879513E+00    0.6861558529E+00    0.4710002600E+00    0.4693608568E+00    0.5059362414E-01    0.8505206102E+00
    0.1083306980E+04    0.2403157257E+02   -0.8537339752E+00    0.6826152282E+00    0.4699697922E+00    0.4675110754E+00    0.4582911924E-01    0.8460800772E+00
    0.1088886094E+04    0.2403584571E+02   -0.8522855143E+00    0.6794712163E+00    0.4689760317E+00    0.4657585610E+00    0.4106376084E-01    0.8419935849E+00
    0.1094472249E+04    0.2403960755E+02   -0.8506942461E+00    0.6767131005E+00    0.4679967869E+00    0.4640963462E+00    0.3629098206E-01    0.8382114767E+00
    0.1100065426E+04    0.2404294279E+02   -0.8488958715E+00    0.6742035279E+00    0.4670006942E+00    0.4625379600E+00    0.3151716055E-01    0.8346794266E+00
    0.1105665609E+04    0.2404574066E+02   -0.8468020460E+00    0.6720917469E+00    0.4659515955E+00    0.4609839764E+00    0.2672561439E-01    0.8313580937E+00
    0.1111272781E+04    0.2404828900E+02   -0.8442769067E+00    0.6701417130E+00    0.4647908265E+00    0.4594853529E+00    0.2195330454E-01    0.8282158198E+00
    0.1116886924E+04    0.2405010573E+02   -0.8411185527E+00    0.6689131340E+00    0.4634857048E+00    0.4576934999E+00    0.1709632144E-01    0.8252250956E+00
    0.1122508021E+04    0.2405275185E+02   -0.8369289566E+00    0.6678084866E+00    0.4618918184E+00    0.4561389878E+00    0.1238112437E-01    0.8222530677E+00
    0.1128136055E+04    0.2405358304E+02   -0.8310352628E+00    0.6692911339E+00    0.4603438076E+00    0.4535540350E+00    0.6485104442E-02    0.8191786640E+00
    0.1133771010E+04    0.2407217661E+02   -0.8216269680E+00    0.6832593764E+00    0.4590630434E+00    0.4535956215E+00                 NaN    0.8156848672E+00
