  650.0    0.4400    0.7483    0.4400
  655.0    0.4414    0.7474
  660.0    0.4428    0.7465
  665.0    0.4441    0.7456
  670.0    0.4454    0.7447
  675.0    0.4466    0.7439    0.4466
  680.0    0.4478    0.7431
  685.0    0.4489    0.7424
  690.0    0.4499    0.7417
  695.0    0.4509    0.7410
  700.0    0.4519    0.7403    0.4519
