  6.000  0.2830  2.273E+02  19.22  99.000  -.005  4.67E-03  1.87E-03  1.56E-03
  8.000  0.3283  3.030E+02  22.30  99.000  -.008  5.48E-03  2.15E-03  1.71E-03
 10.000  0.3793  3.788E+02  25.76  99.000  -.009  6.47E-03  2.33E-03  2.13E-03
 15.000  0.5187  5.682E+02  35.23  99.000  -.009  5.39E-03  1.98E-03  1.82E-03
 20.000  0.6462  7.576E+02  43.89  99.000  -.010  3.10E-03  1.05E-03  9.46E-04
 25.000  0.7327  9.470E+02  49.76  99.000  -.007  5.70E-04  3.66E-04  1.79E-04
 30.000  0.7506  1.136E+03  50.98  99.000  -.005  6.31E-05  8.68E-05  2.75E-05
 35.000  0.7504  1.326E+03  50.96  -0.010  -.005  1.97E-05  2.36E-05  6.35E-06
 40.000  0.7503  1.515E+03  50.96  -0.010  -.005  1.52E-05  1.31E-05  3.62E-06
