  650.0   -0.0072    1.0036   -0.0085
  655.0    0.0044    0.9978
  660.0    0.0178    0.9911
  665.0    0.0329    0.9834
  670.0    0.0496    0.9749
  675.0    0.0679    0.9655    0.0667
  680.0    0.0876    0.9552
  685.0    0.1083    0.9443
  690.0    0.1297    0.9329
  695.0    0.1515    0.9211
  700.0    0.1732    0.9093    0.1737
