  650.0   -0.0611    1.0301   -0.0610
  655.0   -0.0618    1.0304
  660.0   -0.0624    1.0307
  665.0   -0.0629    1.0310
  670.0   -0.0633    1.0312
  675.0   -0.0634    1.0312   -0.0637
  680.0   -0.0633    1.0312
  685.0   -0.0629    1.0310
  690.0   -0.0624    1.0307
  695.0   -0.0616    1.0303
  700.0   -0.0606    1.0299   -0.0600
