  650.0    0.3525    0.8047    0.3526
  655.0    0.3606    0.7996
  660.0    0.3676    0.7952
  665.0    0.3737    0.7914
  670.0    0.3789    0.7881
  675.0    0.3836    0.7851    0.3833
  680.0    0.3877    0.7825
  685.0    0.3914    0.7801
  690.0    0.3947    0.7780
  695.0    0.3977    0.7761
  700.0    0.4005    0.7743    0.4003
