  650.0    0.1830    0.9039    0.1836
  655.0    0.2040    0.8922
  660.0    0.2244    0.8807
  665.0    0.2437    0.8697
  670.0    0.2619    0.8591
  675.0    0.2788    0.8492    0.2800
  680.0    0.2941    0.8402
  685.0    0.3079    0.8319
  690.0    0.3203    0.8244
  695.0    0.3313    0.8177
  700.0    0.3410    0.8118    0.3413
