  6.000  0.2910  1.673E+02  26.85  99.000  0.005  6.22E-03  2.36E-03  1.38E-03
  8.000  0.3547  2.231E+02  32.72  99.000  0.010  7.07E-03  2.38E-03  1.55E-03
 10.000  0.4242  2.789E+02  39.13  99.000  0.015  7.60E-03  2.28E-03  1.55E-03
 15.000  0.5703  4.183E+02  52.61  99.000  0.031  5.55E-03  1.63E-03  1.11E-03
 20.000  0.6811  5.577E+02  62.83  99.000  0.043  2.84E-03  8.81E-04  4.54E-04
 25.000  0.7364  6.972E+02  67.94  99.000  0.055  8.67E-04  3.29E-04  7.97E-05
 30.000  0.7444  8.366E+02  68.67   0.059  0.060  6.20E-05  5.00E-05  8.23E-06
 35.000  0.7288  9.760E+02  67.23   0.082  0.062  1.71E-05  1.25E-05  1.50E-06
 40.000  0.7105  1.115E+03  65.55   0.108  0.060  1.26E-05  6.90E-06  9.80E-07
