  650.0    0.4853    0.7174    0.4854
  655.0    0.4861    0.7169
  660.0    0.4869    0.7163
  665.0    0.4876    0.7158
  670.0    0.4883    0.7153
  675.0    0.4890    0.7148    0.4890
  680.0    0.4897    0.7144
  685.0    0.4904    0.7139
  690.0    0.4910    0.7134
  695.0    0.4916    0.7130
  700.0    0.4922    0.7126    0.4922
